STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,LABELS,Labels,TIME_PERIOD,Time period,OBS_VALUE,Observation value,NOTE_QUARTERS_2,Note quarter 2,NOTE_QUARTERS_1,Note quarter 1,NOTE_LABELS_2,Note Labels 2,NOTE_LABELS_1,Note Labels 1,OBS_STATUS,Observation status,DECIMALS,Decimals
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2000-Q1,,8967.868,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2000-Q2,,9100.343,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2000-Q3,,8955.973,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2000-Q4,,9363.118,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2001-Q1,,9250.596,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2001-Q2,,9344.488,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2001-Q3,,9150.198,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2001-Q4,,9760.694,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2002-Q1,,9443.243,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2002-Q2,,9931.508,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2002-Q3,,9496.703,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2002-Q4,,9844.204,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2003-Q1,,9569.473,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2003-Q2,,10049.359,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2003-Q3,,9761.289,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2003-Q4,,10349.598,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2004-Q1,,10163.013,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2004-Q2,,10510.894,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2004-Q3,,10207.072,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2004-Q4,,10529.576,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2005-Q1,,10152.16,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2005-Q2,,10546.063,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2005-Q3,,10387.279,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2005-Q4,,11353.073,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2006-Q1,,11063.234,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2006-Q2,,11417.372,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2006-Q3,,11027.306,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2006-Q4,,11484.026,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2007-Q1,,11914.353,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2007-Q2,,12430.797,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2007-Q3,,11902.737,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2007-Q4,,12387.734,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2008-Q1,,12230.864,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2008-Q2,,12534.598,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2008-Q3,,11897.231,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2008-Q4,,11825.915,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2009-Q1,,11346.701,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2009-Q2,,11799.378,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2009-Q3,,11631.465,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2009-Q4,,12140.54,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2010-Q1,,12074.638,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2010-Q2,,12381.338,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2010-Q3,,11838.48,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2010-Q4,,12387.94,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2011-Q1,,12247.698,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2011-Q2,,12346.308,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2011-Q3,,12141.652,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2011-Q4,,12455.121,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2012-Q1,,12343.554,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2012-Q2,,12493.002,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2012-Q3,,12240.364,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2012-Q4,,12925.365,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2013-Q1,,12554.277,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2013-Q2,,13018.8,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2013-Q3,,12762.634,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2013-Q4,,13252.488,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2014-Q1,,12943.844,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2014-Q2,,12998.478,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2014-Q3,,13008.766,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2014-Q4,,13990.316,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2015-Q1,,13259.575,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2015-Q2,,13612.53,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2015-Q3,,13327.12,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2015-Q4,,13943.078,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2016-Q1,,13740.877,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2016-Q2,,14210.519,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2016-Q3,,14082.069,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2016-Q4,,14804.142,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2017-Q1,,13882.455,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2017-Q2,,14352.341,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2017-Q3,,14301.289,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2017-Q4,,15050.139,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2018-Q1,,14259.858,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2018-Q2,,14587.246,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2018-Q3,,14477.414,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2018-Q4,,15189.59,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2019-Q1,,14451.405,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2019-Q2,,15074.584,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2019-Q3,,14946.904,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2019-Q4,,15649.956,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2020-Q1,,14773.722,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2020-Q2,,14140.703,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2020-Q3,,15119.387,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2020-Q4,,15782.379,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2021-Q1,,15559.457,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2021-Q2,,15917.907,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2021-Q3,,15811.011,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2021-Q4,,16672.918,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2022-Q1,,15637.483,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2022-Q2,,15888.308,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2022-Q3,,15730.636,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2022-Q4,,16004.456,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2023-Q1,,15469.065,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2023-Q2,,15739.942,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2023-Q3,,15639.182,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2023-Q4,,15973.896,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2024-Q1,,15585.311,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2024-Q2,,15988.574,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2024-Q3,,15621.255,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2024-Q4,,16275.077,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r33,Gross domestic product at market prices (B1*G),2025-Q1,,15522.63,,,,,,,,,,p,Provisional,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1995-Q1,,4933.021,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1995-Q2,,4934.889,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1995-Q3,,4831,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1995-Q4,,4984.765,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1996-Q1,,5374.282,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1996-Q2,,5377.018,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1996-Q3,,5224.865,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1996-Q4,,5635.997,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1997-Q1,,5800.034,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1997-Q2,,6167.261,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1997-Q3,,6196.358,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1997-Q4,,6482.781,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1998-Q1,,6768.703,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r22,Exports of services (incld Cetr) (TRP62),1998-Q2,,7088.286,,,,,,,,,,,,1,One
